0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,6,0.0
0,7,0.0
0,8,0
0,9,0.0
0,10,0
0,11,0.0
0,12,0
0,13,1.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0
0,18,0
0,19,0.0
0,20,0
0,21,0.0
0,22,0
0,23,0.0
0,24,0.0
0,25,0
0,26,0
0,27,0
0,28,0.0
0,29,0
0,30,0
0,31,0
0,32,0
0,33,0
1,0,0
1,1,0
1,2,0.0
1,3,0
1,4,0
1,5,0
1,6,0.3333333333333333
2,0,0
3,0,0.0
4,0,0
4,1,0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0
4,6,0
4,7,0.0
4,8,0
4,9,0.0
4,10,0
4,11,0
4,12,0.0
4,13,0.0
4,14,0.0
4,15,0
5,0,0
6,0,0.0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0.0
6,6,0
6,7,0.0
6,8,0
6,9,0
6,10,0
6,11,0.0
6,12,0
6,13,0.0
6,14,0.0
6,15,0.0
6,16,0
6,17,0
6,18,0.0
7,0,0.3333333333333333
7,1,0
7,2,0
7,3,0.0
7,4,0
7,5,0
7,6,0
8,0,0.125
8,1,0
8,2,0.0
8,3,0.0
8,4,0
8,5,0
8,6,0
8,7,0
8,8,0.0
8,9,0
8,10,0.0
9,0,0
9,1,0
9,2,0
9,3,0
9,4,0.0
9,5,0.0
9,6,0
9,7,0
9,8,0
9,9,0
9,10,0
9,11,0
9,12,0.0
9,13,0
9,14,0
9,15,0
9,16,0
9,17,0.0
9,18,0
9,19,0.0
9,20,0
9,21,0
9,22,0
10,0,0
10,1,0
10,2,0
10,3,0
11,0,0.0
11,1,0
12,0,0
12,1,0
12,2,0.0
12,3,0.0
12,4,0
12,5,0.0
12,6,0.0
12,7,0.0
12,8,0
13,0,0
13,1,0.0
13,2,0.0
13,3,0.0
13,4,0
13,5,0
13,6,0
13,7,0.0
13,8,0
13,9,0
13,10,0.0
13,11,0
13,12,0
13,13,0
14,0,0.0
14,1,0
14,2,0
14,3,0
14,4,0
15,0,0.0
15,1,0
15,2,0
15,3,0.0
15,4,0
15,5,0.0
15,6,0
15,7,0
15,8,0
15,9,1.0
15,10,0
16,0,0
17,0,0.0
18,0,0.0
19,0,0
19,1,0
19,2,0
19,3,0.0
20,0,0
20,1,0.0
20,2,0
20,3,0.0
20,4,0
20,5,0.0
20,6,0.5
20,7,0
20,8,0
20,9,0.0
20,10,0
20,11,0
20,12,0.0
21,0,0
21,1,0.0
22,0,0
22,1,0
22,2,0.0
22,3,0
23,0,0
23,1,0.0
23,2,0.0
23,3,0
23,4,0.0
23,5,0.0
23,6,0
23,7,0.0
23,8,0
23,9,0.0
23,10,0.0
23,11,0
23,12,0.0
23,13,0.0
23,14,0
23,15,0
23,16,1.0
23,17,0.2
23,18,0.0
24,0,0.0
24,1,0
24,2,0.0
25,0,0
25,1,0
25,2,0
25,3,0
25,4,0.0
26,0,0
26,1,0
26,2,0
27,0,0.0
27,1,0.0
27,2,0.0
27,3,0
27,4,0
27,5,0
27,6,0
27,7,0
27,8,0
27,9,0
27,10,0.0
27,11,0
27,12,0
27,13,0
27,14,0
27,15,0
27,16,0
27,17,0
27,18,0.0
27,19,0
27,20,0
27,21,0
27,22,0.0
27,23,0
27,24,0
27,25,0
27,26,0
27,27,0
27,28,0
27,29,0
28,0,0
29,0,0.0
29,1,0
29,2,1.0
29,3,0.0
29,4,0
29,5,0
29,6,0
29,7,0.0
30,0,0.0
30,1,0
31,0,0
31,1,0
31,2,0.0
32,0,0
32,1,0.0
32,2,0
32,3,0
32,4,0
32,5,0
32,6,0.5
32,7,0
32,8,0.0
32,9,0
32,10,0
32,11,0
32,12,0
32,13,0
32,14,0.0
32,15,0.0
32,16,0
32,17,0.0
32,18,0.0
32,19,1.0
32,20,0.0
32,21,0
32,22,0
32,23,0
32,24,0
32,25,0
32,26,0.0
32,27,0.0
32,28,0
32,29,0
33,0,0
33,1,0
33,2,0
33,3,0.0
33,4,0.0
33,5,0
33,6,0.0
33,7,0.5
33,8,0.0
33,9,0.0
33,10,0.0
33,11,0.0
34,0,0
35,0,0.0
35,1,1.0
35,2,0
35,3,0
35,4,0
35,5,0.0
35,6,0.0
35,7,0
35,8,0.0
35,9,0.0
35,10,0.0
35,11,0.5
35,12,0
35,13,0
35,14,0
35,15,0
35,16,0.0
35,17,0
35,18,0.0
35,19,1.0
35,20,0
35,21,0
35,22,0.25
35,23,0
35,24,0.0
35,25,0
35,26,0
35,27,0
35,28,0
35,29,0.0
35,30,0
35,31,0
35,32,0
35,33,0
35,34,0
35,35,1.0
36,0,0.0
36,1,0.0
36,2,0.0
36,3,0.0
36,4,0
36,5,0
36,6,0.0
36,7,0
36,8,0
36,9,1.0
37,0,0.0
37,1,0
37,2,0
37,3,0
37,4,0
37,5,0
37,6,0
37,7,0
37,8,0
37,9,0.0
37,10,0.0
37,11,0
38,0,0
38,1,0
39,0,0.0
39,1,0
39,2,0
39,3,0
39,4,1.0
39,5,0
39,6,0
39,7,0
39,8,0
40,0,0
40,1,1.0
41,0,0
41,1,0
42,0,0
42,1,0
42,2,0
42,3,0.0
42,4,0.5
42,5,0
42,6,0.0
42,7,0.0
42,8,0
43,0,0
43,1,0
43,2,0
43,3,0
43,4,0.0
44,0,0
44,1,0.0
44,2,0
44,3,0
44,4,0
44,5,0
45,0,0.0
45,1,0
46,0,0.5
46,1,0.0
47,0,0
47,1,0
48,0,0.0
48,1,0
48,2,0.0
48,3,0.0
48,4,0
48,5,0.0
48,6,0.0
48,7,0
48,8,0.0
48,9,0.5
48,10,0
48,11,0
48,12,0
48,13,0
48,14,0.0
48,15,0
48,16,0
48,17,0
48,18,0.0
48,19,0.0
48,20,0.0
48,21,0.0
48,22,0.0
48,23,0.0
48,24,0.0
48,25,0.0
48,26,1.0
48,27,0
48,28,0.0
48,29,0
48,30,0
48,31,0.0
48,32,1.0
48,33,0
48,34,0.0
48,35,0.0
48,36,0
48,37,0
48,38,0.0
48,39,0
48,40,0
48,41,0.0
48,42,0
48,43,0.3333333333333333
48,44,0
48,45,0
48,46,0.0
48,47,0.0
48,48,0.0
48,49,0
48,50,0
48,51,0
48,52,0
49,0,0
50,0,0
51,0,0
51,1,0.3333333333333333
51,2,0
51,3,0
51,4,0.3333333333333333
52,0,0
52,1,0.5
52,2,0
53,0,0
53,1,0
54,0,0.3333333333333333
54,1,0
55,0,0.0
56,0,0
56,1,0
56,2,0
57,0,0.0
57,1,0.0
57,2,0
57,3,0
57,4,1.0
57,5,0
57,6,0
57,7,0
57,8,0
57,9,0
58,0,0
59,0,1.0
59,1,0
60,0,0
61,0,0.0
62,0,0
62,1,0.0
62,2,0.0
62,3,0
63,0,0
63,1,0
63,2,0.0
63,3,0
63,4,0
63,5,0
63,6,0
63,7,0
63,8,0
63,9,0.0
63,10,0
64,0,0.0
64,1,0.0
64,2,0
64,3,0.0
64,4,0.0
65,0,0.0
65,1,0.0
66,0,0.0
66,1,0
66,2,0.0
66,3,0
66,4,0
66,5,0
67,0,0.0
67,1,0
68,0,0
69,0,0
69,1,0
69,2,0.0
69,3,0
70,0,0
70,1,0
70,2,0
71,0,0
71,1,0.0
71,2,0.0
71,3,0.0
71,4,0
71,5,0
71,6,0.0
71,7,0
71,8,0.0
72,0,0.0
73,0,0
73,1,0
73,2,0.0
73,3,0
73,4,0
73,5,0.0
73,6,0.0
73,7,0
73,8,0
73,9,0
73,10,0
73,11,0
73,12,0
73,13,0.0
73,14,0.0
73,15,0.0
73,16,0
73,17,0
73,18,0
